,Date,Post ID,Post Type,Content Type,Sent by,Link,Post,Impressions,Reach,Engagement Rate (per Impression),Engagement Rate (per Reach),Engagements,Likes,Comments,Saves,Weekday,Time,Post Link Clicks,year_month,Sentiment,Sentiment_Label
1833,2021-08-27 17:34:00,18127137310224807,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CTFa_pqMUl8/,"Easy right?
 Drop a 💙 if you got the answer!
#ITCANBE",243.0,2398.0,1.1,1.13,5.0,23.0,3.0,1.0,Friday,17,1.0,2021-08,0.3952380952380952,Positive
1834,2021-02-11 15:56:00,17976686089354711,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CLJ_PMlDazD/,"There is so much you can do with our Super App AKA #APPyness 2.0, like scheduling payments so you enjoy uninterrupted love this season.

To know more, visit http://bit.ly/StanbicIBTCScheduledPayments

#ITCANBE

#StanbicIBTCValentine",554.0,2398.0,2.0,2.09,27.0,41.0,5.0,4.0,Thursday,15,7.0,2021-02,0.32222222222222224,Positive
1835,2020-12-08 09:00:00,17902041685621039,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CIh36TLgiHs/,"Our Travel Insurance is specifically designed to cover loss of baggage, flight delay, medical emergencies and more.

Visit the link in our bio and click ‘Let’s help you get the best insurance deals’ to get started.

#ITCANBE",470.0,2398.0,2.09,2.21,12.0,48.0,5.0,0.0,Tuesday,9,4.0,2020-12,0.5,Positive
1836,2020-09-09 19:22:00,17859773255103572,Post,Carousel, ,https://www.instagram.com/p/CE7Pn50JDKj/,"Dear parents, as the #backtoschool season approaches, remember to reinforce everyday COVID-19 precautions to keep your ward safe and informed. 
And if you haven’t been putting funds away for their education, now is the time to do so with Stanbic IBTC Education Trust (#SET). 

To get started, kindly click the link in our bio to fill out your details on the inquiry drop-down to enable us contact you directly. 

You may also send an email to SITLAgency@stanbicibtc.com 

#WealthWednesday
#ItCanBe",538.0,2398.0,3.33,4.05,21.0,94.0,2.0,1.0,Wednesday,19,6.0,2020-09,0.24999999999999997,Positive
1837,2020-02-04 20:00:00,17999722741281804,Post,Photo,Aramide Salami,https://www.instagram.com/p/B8J-nCMFR7S/,"Show yourself some love, set up a voluntary contribution on your pension plan and increase your retirement pay-out. 
Call 01 271 6000 or pensionsolution@stanbicibtc.com for more details. #HappenToLife",910.0,2398.0,3.2,3.34,401.0,79.0,0.0,1.0,Tuesday,20,15.0,2020-02,0.5,Positive
1838,2019-12-25 09:00:00,17850128851749327,Post,Photo,Aramide Salami,https://www.instagram.com/p/B6fOengFA-4/,"You don’t want to miss this! Come groove at this year’s Burna Boy concert for free.
All you have to do is open an @easewallet and DM us your @easewallet number and you could win a free ticket. The first 4 people win a ticket. Click the link in our bio to read the T&Cs.",753.0,2398.0,2.72,2.92,44.0,68.0,0.0,2.0,Wednesday,9,13.0,2019-12,0.4416666666666667,Positive
1839,2019-08-17 18:00:00,17913330559334898,Post,Photo,Aramide Salami,https://www.instagram.com/p/B1Rc8gxle97/,"It’s important to have a hopeful, optimistic way of looking at experience and always looking to see what you can learn even on bad days. #CareerTip",505.0,2398.0,3.59,4.84,56.0,107.0,5.0,4.0,Saturday,18,44.0,2019-08,-0.1499999999999999,Negative
1840,2022-06-30 09:27:00,17978507581524543,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CfbDYkvO5jW/,"People spend hours on the internet daily and with that comes the risk of many cybersecurity issues.
Join our #BlueTalks webinar hosted by @MissTechy on Friday 08 July,2022, as we discuss more on cybersecurity and how to stay secure online.
VENUE: YouTube, Facebook, Twitter and LinkedIn
#ITCANBE",365.0,2395.0,2.68,2.88,12.0,54.0,13.0,2.0,Thursday,9,1.0,2022-06,0.35,Positive
1841,2021-05-21 13:23:00,18168492085124586,Post,Photo,Kemi Amoo,https://www.instagram.com/p/CPIocs9jqf4/,"Let’s help you invest right.
Use InvestBeta to test your risk profile and source investment products that are more aligned with your risk appetite.
Visit https://advisory.stanbicibtc.com/ to get started

#ITCANBE",1166.0,2395.0,2.45,2.55,76.0,55.0,4.0,2.0,Friday,13,60.0,2021-05,0.39285714285714285,Positive
1842,2021-02-04 17:45:00,17890489189905403,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CK4KF36lMLg/,"Enjoy this Valentine with a code!

Visit http://bit.ly/StanbicIBTCPAYCODE to learn more

#StanbicIBTCValentine
#ITCANBE",1064.0,2395.0,2.25,2.42,50.0,53.0,4.0,1.0,Thursday,17,16.0,2021-02,0.5,Positive
1843,2021-01-13 17:30:00,17905060693639753,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CJ_e4_EFEwL/,"Gift a loved one a mutual fund and you just might get rewarded. 

Visit http://bit.ly/StanbicIBTCMutualFundsGiftandWin to get started.

#NeverStopInvesting
#ITCANBE",259.0,2395.0,2.06,2.17,7.0,48.0,1.0,3.0,Wednesday,17,2.0,2021-01,0.7,Positive
1844,2021-01-11 09:00:00,17856542126474995,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CJ5a77fg4yn/,"If 2020 taught us anything, it was that you should never say never!

 This year, commit to pushing past boundaries and moving past your comfort zone.

#PowerUpMonday
#MondayMotivation
#ITCANBE",401.0,2395.0,2.09,2.25,17.0,45.0,7.0,2.0,Monday,9,6.0,2021-01,-0.25,Negative
1845,2020-12-09 16:00:00,17864226482237277,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CIlMyCXjwAR/,"No need to visit the branch for bulk payment this season, transfer up to N1.5billion daily on Enterprise Online from the comfort of your home.

Visit https://bit.ly/StanbicIBTCEnterpriseOnline and we will contact you. 

#21DaysOfChristmas
#SeasonOfCheer
#ITCANBE",901.0,2395.0,2.5,2.71,18.0,64.0,1.0,0.0,Wednesday,16,5.0,2020-12,0.0,Neutral
1846,2020-07-30 15:00:00,17867639863925208,Post,Photo,Aramide Salami,https://www.instagram.com/p/CDRM_XAl8_6/,"Making your insurance claim just got easy with our Super App. Simply follow the step below: 

• Navigate to the required policy and click the claim icon
• Upload images of the damage, showing the car registration (in the case of a Car Claim)
• Input the date of the incident
• Include the circumstances of the incident and submit the claim

For further enquiries, kindly contact us by sending an email to insurancesolution@stanbicibtc.com

#ItCanBe #Insurance",271.0,2395.0,2.43,2.63,6.0,56.0,5.0,2.0,Thursday,15,2.0,2020-07,0.2733333333333333,Positive
1847,2020-06-16 11:00:00,18145433209004975,Post,Photo,Aramide Salami,https://www.instagram.com/p/CBfeh_MH5QZ/,"Ambition is the germ from which all growth of nobleness proceeds.
– Ralph Waldo Emerson #ItCanBe",775.0,2395.0,3.43,3.67,39.0,75.0,12.0,1.0,Tuesday,11,30.0,2020-06,0.0,Neutral
1848,2020-05-18 13:00:00,17858798554935640,Post,Photo,Aramide Salami,https://www.instagram.com/p/CAVBOA2l67p/,"Enjoy 5% discount on purchases worth N5000 and above at Hubmart stores during Ramadan, when you shop with your Stanbic IBTC Card. T&Cs apply.",221.0,2395.0,2.77,3.01,2.0,68.0,2.0,2.0,Monday,13,0.0,2020-05,0.2333333333333333,Positive
1849,2020-02-28 18:00:00,17856668092788155,Post,Photo,Aramide Salami,https://www.instagram.com/p/B9Hj_AgFo9G/,"Top up your toll account with ease when you dial *909*000*522+etag+amount#. For more information, call 0700909909909 or email customercarenigeria@stanbicibtc.com.",390.0,2395.0,2.56,2.71,11.0,64.0,1.0,0.0,Friday,18,1.0,2020-02,0.5,Positive
1850,2023-03-07 17:12:00,17946243290431587,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CpfnP_xuI-j/,"Do you know the difference? 🤓
Tell us in the comment 👇🏾
#IWD2023 
#EmbraceEquity 
#ITCANBE",1770.0,2392.0,1.72,1.84,217.0,36.0,7.0,1.0,Tuesday,17,88.0,2023-03,0.0,Neutral
1851,2022-03-26 17:09:00,17961608890561257,Post,Photo,Blessing Ubah,https://www.instagram.com/p/Cbkr3EbM1K5/,"Let’s settle this food battle once and for all – Which Jollof Rice taste better and why?
#ITCANBE",245.0,2392.0,1.8,1.92,6.0,36.0,10.0,0.0,Saturday,17,2.0,2022-03,0.5,Positive
1852,2021-05-25 18:30:00,18166783117133820,Post,Photo,Kemi Amoo,https://www.instagram.com/p/CPTer0UlYPG/,We can help you navigate the stock market. Visit www.stanbicibtcstockbrokers.com to get started.,403.0,2392.0,2.83,2.97,18.0,65.0,4.0,2.0,Tuesday,18,13.0,2021-05,0.0,Neutral
1853,2020-07-01 20:00:00,17857637891022718,Post,Photo,Aramide Salami,https://www.instagram.com/p/CCHERBqlDF1/,"Get 50% off when you pay for your Showmax subscription and enjoy watching your favorite movies. For more details, click here - https://www.showmax.com/eng/mastercard-ng 
Terms and conditions apply.",264.0,2392.0,2.55,2.76,9.0,58.0,6.0,2.0,Wednesday,20,3.0,2020-07,0.4666666666666666,Positive
1854,2020-03-01 15:00:00,17843004473021792,Post,Photo,Aramide Salami,https://www.instagram.com/p/B9MY-LJDpyz/,Flex your #APPyness this weekend. Download via iOS or Google Play store. #StanbicIBTC,289.0,2392.0,3.19,3.47,14.0,78.0,4.0,1.0,Sunday,15,4.0,2020-03,0.0,Neutral
1855,2021-11-14 08:14:00,18011217988356870,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CWP1tGgMDOd/,"In celebration of #WorldDiabetesDay, we encourage you to take necessary steps to reduce your chances of being diabetic.

#ITCANBE",418.0,2389.0,1.63,1.72,10.0,35.0,6.0,0.0,Sunday,8,3.0,2021-11,0.0,Neutral
1856,2021-11-04 14:09:00,18013670479350223,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CV2uYeeMskC/,"It's no fairytale!

The minimum account opening balance for our stockbroking account still remains zero naira!

Send an email to StartWithZero@stanbicibtc.com to open an account now!

#ITCANBE

#StartWithZero",370.0,2389.0,2.62,2.72,12.0,61.0,3.0,1.0,Thursday,14,2.0,2021-11,0.0,Neutral
1857,2021-02-04 09:07:00,17972745682361430,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CK3OzsXALJr/,"Whoever you are, your actions, both big and small, will make lasting, positive change.
Join us today, as we pledge our commitment to create a cancer-free world.

#WorldCancerDay2021
#ITCANBE",687.0,2389.0,2.48,2.72,101.0,63.0,1.0,1.0,Thursday,9,7.0,2021-02,-0.005681818181818184,Negative
1858,2020-12-15 21:47:00,17863006481301388,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CI1RRADl64O/,"With as low as N5000, you can gift your loved one a rewarding Christmas present and stand a chance of receiving a gift from us, all with one click.

Visit https:/bit.ly/StanbicIBTC21DaysMutualFund and a member of our team will contact you. 

#21DaysOfChristmas 
#SeasonOfCheer 
#ITCANBE",191.0,2389.0,2.65,2.85,4.0,61.0,7.0,0.0,Tuesday,21,2.0,2020-12,0.3,Positive
1859,2020-08-13 15:21:00,17853047519170809,Post,Photo, ,https://www.instagram.com/p/CD1SjoaJfYr/,"How much do you love ... (insert name of your car)? 
Love your car right. Get the #BestInsuranceDeal on your comprehensive motor insurance today.",1146.0,2389.0,3.21,3.43,47.0,72.0,7.0,3.0,Thursday,15,14.0,2020-08,0.37142857142857144,Positive
1860,2020-03-03 13:00:00,18107096209104683,Post,Photo,Aramide Salami,https://www.instagram.com/p/B9RUzEyFF03/,The FGN has mandated all RSA holders to update their pension information. Don’t wait any longer update yours by visiting: bit.ly/DataRecapture #HappenToLife #Pension,358.0,2389.0,3.11,3.47,10.0,70.0,11.0,2.0,Tuesday,13,0.0,2020-03,0.0,Neutral
1861,2019-12-15 10:00:00,17854678885719230,Post,Photo,Aramide Salami,https://www.instagram.com/p/B6FlZPPgUp5/,We can help you finance long-term real estate projects. Call us now on 01 422 8855 or email ibenquiries@stanbicibtc.com to learn more.,212.0,2389.0,3.5,3.77,5.0,76.0,7.0,7.0,Sunday,10,1.0,2019-12,0.35,Positive
1862,2022-08-02 18:16:00,17970340633666574,Post,Photo,Blessing Ubah,https://www.instagram.com/p/Cgw-EsBsquX/,"Whatever the financial goal is, make investment your daily habit.​
Visit www.stanbicibtcassetmanagement.com to get started.​
#ITCANBE",813.0,2385.0,1.7,1.8,35.0,31.0,7.0,5.0,Tuesday,18,17.0,2022-08,0.0,Neutral
1863,2021-09-15 17:15:00,17937124888627422,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CT2T7TDj5ev/,"Join the millionaires club! 
Get rewarded with one million naira when you deposit N5,000 in a new or existing Stanbic IBTC savings account or @easewallet. 
Terms and Conditions apply.
#Reward4Saving
#ITCANBE",2201.0,2385.0,2.54,2.81,155.0,45.0,21.0,1.0,Wednesday,17,127.0,2021-09,0.13636363636363635,Positive
1864,2021-03-26 18:33:00,17865641306370811,Post,Carousel, ,https://www.instagram.com/p/CM4_ZGurcsz/,"At some point, we have heard our mothers tell or ask us one of the statements above. 

Which one do you remember her telling or asking you?
#ITCANBE",733.0,2385.0,3.23,3.9,37.0,88.0,4.0,1.0,Friday,18,21.0,2021-03,0.0,Neutral
1865,2020-09-21 13:00:00,17966977171327463,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CFZdYeElBZ5/,"Advice from the #FutureMe: When you save more and spend less, you’re laying the right foundation for a happy and more fulfilling life for us. 
Start today with Stanbic IBTC Pension Managers – click the link in our bio to leave your contact details. 

#ItCanBe",406.0,2385.0,2.6,2.94,9.0,64.0,6.0,0.0,Monday,13,5.0,2020-09,0.3838095238095238,Positive
1866,2020-07-09 14:00:00,17908787674465861,Post,Photo,Aramide Salami,https://www.instagram.com/p/CCbBbKUj-dN/,"You think you know the answer?
Let’s hear it in the comment section.
#Trivia #TriviaThursday #ItCanBe",574.0,2385.0,2.47,2.68,19.0,49.0,15.0,0.0,Thursday,14,11.0,2020-07,0.0,Neutral
1867,2020-07-02 13:00:00,17861836762945866,Post,Photo,Aramide Salami,https://www.instagram.com/p/CCI4_aADBbW/,Can you guess the answer? 🤔 . #ItCanBe #TriviaThursday,1317.0,2385.0,2.41,2.64,56.0,51.0,10.0,2.0,Thursday,13,22.0,2020-07,0.0,Neutral
1868,2020-06-23 15:00:00,17845383200216015,Post,Photo,Aramide Salami,https://www.instagram.com/p/CBx7kfjl-20/,A cooler way to make payments is here! Pay via C’Gate USSD and a ref code will be generated for your transaction. Dial *909*000*RefCode# now! #ItCanBe,637.0,2385.0,3.39,3.69,26.0,75.0,12.0,1.0,Tuesday,15,17.0,2020-06,0.0,Neutral
1869,2020-04-24 19:00:00,17858964826895143,Post,Photo,Aramide Salami,https://www.instagram.com/p/B_X3VmiFKiT/,"Choose contactless payment. Top up your Lekki Toll account when you dial *909*000*522+etag+amount# with ease! For more information, call 0700909909909 or email customercarenigeria@stanbicibtc.com",723.0,2385.0,2.54,2.81,42.0,66.0,0.0,1.0,Friday,19,27.0,2020-04,0.5625,Positive
1870,2021-07-31 17:30:00,17913516796837813,Post,Photo,Kemi Amoo,https://www.instagram.com/p/CR_5Ew_pOIN/,"How well has Nigeria performed at the Olympic Games? 
Place your answer in the comments below !
🇳🇬",329.0,2382.0,1.58,1.64,10.0,34.0,5.0,0.0,Saturday,17,3.0,2021-07,0.0,Neutral
1871,2021-07-24 10:15:00,18180324025142486,Post,Photo,Kemi Amoo,https://www.instagram.com/p/CRtFuhbtDiu/,"Whatever your mood is, we hope it’s a good one. Happy weekend!",1255.0,2382.0,2.35,2.52,60.0,52.0,8.0,0.0,Saturday,10,24.0,2021-07,0.85,Positive
1872,2021-03-14 12:01:00,17876882231236763,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CMZY7kAg666/,"If you received this look while growing up, ✋ 

#ITCANBE",264.0,2382.0,2.38,2.52,9.0,58.0,1.0,1.0,Sunday,12,5.0,2021-03,0.0,Neutral
1873,2021-02-02 20:00:00,17895974590834650,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CKzP90wlhvA/,"Did you apply for the 2020 Stanbic IBTC University Scholarship? 
Check your emails to know if you are a winner.
#StanbicIBTCScholarship 
#ITCANBE",506.0,2382.0,2.48,2.6,9.0,60.0,2.0,0.0,Tuesday,20,4.0,2021-02,0.0,Neutral
1874,2021-02-01 16:15:00,17905736689666514,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CKwRaA9Lp_m/,"Need extra cash this Valentine?

Get EZ cash loan in minutes and repay over 12 months! 
Click http://bit.ly/StanbicIBTCEZCashLoan to get started!

#StanbicIBTCValentine
#ITCANBE",270.0,2382.0,2.34,2.56,9.0,53.0,6.0,2.0,Monday,16,4.0,2021-02,0.0,Neutral
1875,2020-04-29 12:00:00,17872535779673350,Post,Photo,Aramide Salami,https://www.instagram.com/p/B_j_PS9jO_m/,Stay #MoneySafe. Do not share your OTP (One Time Password) with anyone.,221.0,2382.0,2.69,3.02,7.0,68.0,3.0,1.0,Wednesday,12,4.0,2020-04,0.0,Neutral
1876,2020-01-30 13:00:00,18003032284301386,Post,Photo,Aramide Salami,https://www.instagram.com/p/B78Wkd8jaPZ/,"The revolution has started and you don’t want to miss out. Register now to attend the Stanbic IBTC Youth Leadership Series. To register, please click the link in our bio. #YLS2020",265.0,2382.0,3.24,3.48,2.0,76.0,5.0,2.0,Thursday,13,1.0,2020-01,0.0,Neutral
1877,2019-10-05 19:21:00,17878000357452924,Post,Video, ,https://www.instagram.com/p/B3Pw2AVlSki/,You need a game plan to #HappenToLife. Call 01 271 6000 or email pensionsolution@stanbicibtc.com for more details.,326.0,2382.0,4.16,5.84,11.0,120.0,11.0,8.0,Saturday,19,6.0,2019-10,0.04999999999999999,Positive
1878,2019-08-01 19:00:00,18060101779085016,Post,Photo,Aramide Salami,https://www.instagram.com/p/B0oXGvxF-eB/,Let’s help you to scale and grow your business with Enterprise Direct. Call our help desk on 07003333333 for more details.,226.0,2382.0,5.2,6.84,5.0,133.0,27.0,3.0,Thursday,19,2.0,2019-08,0.3,Positive
1879,2022-08-15 11:47:00,17875200467691160,Post,Photo,Blessing Ubah,https://www.instagram.com/p/ChRv4-RsApH/,"This is the sign you have been waiting for to move into your dream home!​
Take advantage of the Stanbic IBTC Home Loan today. ​​
Visit the link https://bit.ly/StanbicIBTCHomeLoan, to get started.​​
#ITCANBE​",405.0,2379.0,2.71,2.98,9.0,39.0,29.0,3.0,Monday,11,3.0,2022-08,0.0,Neutral
1880,2022-01-14 15:20:00,18163960795206285,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CYtq8nhMYKY/,"Or should we mind our business? 😄
While we await the end of the 60 days in January, remember to stay prudent.
#GoForIt
#ITCANBE",821.0,2379.0,3.08,3.19,51.0,58.0,16.0,2.0,Friday,15,24.0,2022-01,0.0,Neutral
1881,2021-09-07 08:19:00,17892813299481887,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CTgwOOJjStG/,"Extra cash never hurts nobody 😉 

Make cool cash on the side by becoming a Stanbic IBTC @Easewallet agent. 
Visit the link below to get started https://bit.ly/StanbicIBTCAgent
Call 01 422 9099 or send an email to ease@stanbicibtc.com to begin.

#StanbicIBTCNextToYou
#ITCANBE",245.0,2379.0,2.53,2.69,5.0,53.0,8.0,3.0,Tuesday,8,1.0,2021-09,0.26666666666666666,Positive
1882,2021-04-09 12:00:00,17885076794145625,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CNcVf1HgMFk/,"Want extra cash? 
From now till 08 May, you will earn N5 extra for every $1 you receive via money transfer from your loved ones abroad.
Visit the nearest Stanbic IBTC Bank branch today to receive your money and enjoy your extra cash.
#ITCANBE",148.0,2379.0,2.37,2.48,6.0,48.0,10.0,1.0,Friday,12,1.0,2021-04,0.22000000000000003,Positive
1883,2019-12-27 10:00:00,18115160224064602,Post,Photo,Aramide Salami,https://www.instagram.com/p/B6ke7ymAo4M/,"Gift your child an Education Trust fund with #SET. For details, call 01 270 6800 or email sitlagency@stanbicibtc.com #StanbicIBTC #Trustee",156.0,2379.0,2.27,2.44,6.0,56.0,0.0,2.0,Friday,10,1.0,2019-12,0.0,Neutral
