,Date,Post ID,Post Type,Content Type,Sent by,Link,Post,Impressions,Engagement Rate (per Impression),Engagements,Likes,Comments,Shares,Click-Through Rate,Post Link Clicks,Weekday,Time,year_month,Sentiment,Sentiment_Label
2475,2021-11-10 16:00:00,6864215098664222720,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6864215099087851520,"Tune in to Smooth Fm's Business Express this Thursday to listen to Mobolaji for more capital market updates.
 
You can also listen live here: https://lnkd.in/dme4jNj
 
#ITCANBE
",0.0,0.0,,,,,,0.0,Wednesday,16,2021-11,0.34545454545454546,Positive
2476,2021-11-10 11:00:00,6864139571509112832,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6864139572180209664,"Will you be among those dancing to the tune of a credit alert?  😃 

Join our live stream today by 2PM as we reward new winners in the Stanbic IBTC Reward4Saving promo!

#Reward4Saving
#ITCANBE
",419.0,0.72,3.0,1.0,0.0,0.0,0.48,2.0,Wednesday,11,2021-11,0.15340909090909088,Positive
2477,2021-11-10 10:09:00,6864126933907607552,Post,Video, ,https://linkedin.com/feed/update/urn:li:ugcPost:6864126933907607552,"As you review your insurance cover before renewing, be sure to keep some of these things in mind throughout the process.
#WealthWednesday
#ITCANBE




",338.0,0.59,2.0,0.0,0.0,0.0,0.59,2.0,Wednesday,10,2021-11,0.5,Positive
2478,2021-11-09 15:57:00,6863851920948252674,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6863851921392861184,"What are you doing at 2pm (WAT) tomorrow?
Join us as we crown 60 winners in the November live draws of the Stanbic IBTC Reward4Saving promo!

#Reward4Saving
#ITCANBE
",363.0,1.1,4.0,3.0,0.0,0.0,0.28,1.0,Tuesday,15,2021-11,0.17045454545454544,Positive
2479,2021-11-09 15:19:00,6863842468010442752,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6863842468580864000,"We are live at the 2021 Lagos International Trade Fair!  💃🏽

The 2021 Lagos International Trade Fair (LITF) runs from Friday, 05 November to Sunday, 14  November at Tafawa Balewa Square (TBS), Lagos.

We are available to provide you with pension solutions and other services to aid a seamless banking experience.

Tell a friend! 😉

#ITCANBE",3981.0,18.11,721.0,62.0,0.0,0.0,16.55,659.0,Tuesday,15,2021-11,0.26392045454545454,Positive
2480,2021-11-09 13:14:00,6863811051767521280,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6863811052174376960,"Join our live stream tomorrow, as we reward new winners in the Stanbic IBTC Reward4Saving promo!!

To qualify to win, deposit N5000 in a new or existing Stanbic IBTC savings account or @easewallet.

#Reward4Saving
#ITCANBE",267.0,1.12,3.0,2.0,0.0,1.0,0.0,0.0,Tuesday,13,2021-11,0.3214488636363636,Positive
2481,2021-11-09 12:01:00,6863792767915573248,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6863792768439877632,"
Get that much needed health care and be in top shape when you visit Physio Centers of Africa and enjoy a 10% discount when you present your Stanbic IBTC e-loyalty card.
Visit https://lnkd.in/dz6wyvra for available products.
#ITCANBE
",337.0,3.56,12.0,1.0,0.0,0.0,3.26,11.0,Tuesday,12,2021-11,0.3,Positive
2482,2021-11-09 11:38:00,6863786958724853760,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6863786959135891456,"Are your walking boots ready? 👟👟
Let’s go!
Register today on https://lnkd.in/dxGW-4fn and start taking steps that count.
#Together4ALimb 
#VirtualT4AL2021 
#ITCANBE",278.0,3.6,10.0,7.0,0.0,0.0,1.08,3.0,Tuesday,11,2021-11,0.25,Positive
2483,2021-11-09 08:33:00,6863740182089224192,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6863740182491881472,"There is nothing more satisfying than joy of seeing someone fulfill their dreams because of your help. 
Would you want to be like Anthony? 
Then visit this link https://lnkd.in/dwBrjGMq to apply.

Terms and Conditions apply.
#StanbicIBTCScholarship
#ITCANBE
",453.0,2.65,12.0,6.0,0.0,0.0,1.32,6.0,Tuesday,8,2021-11,0.6,Positive
2484,2021-11-08 17:39:00,6863515201199722496,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6863515201719812096,"Instead of  leaving spare cash idle, why not invest it in low to medium risk stocks and get great returns on your money? 
We can help you get started. 
Send an email to StartWithZero@stanbicibtc.com to begin!
#ITCANBE
#StartWithZero
#Stocks

",700.0,2.71,19.0,8.0,2.0,0.0,1.29,9.0,Monday,17,2021-11,0.5,Positive
2485,2021-11-08 16:31:00,6863498213098319872,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6863498213689700352,"The Chief Executive, Stanbic IBTC Holdings, Dr Demola Sogunle and Chief Executive, Stanbic IBTC Capital, Funso Akere were present at the recently concluded 27th Nigerian Economic Summit.

Here are some highlights.

#NES27

#ITCANBE


",1843.0,14.16,261.0,14.0,0.0,1.0,13.35,246.0,Monday,16,2021-11,0.06666666666666667,Positive
2486,2021-11-08 15:00:00,6863475249535578113,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6863475249992761345,"It’s happening live in two days!

Some people’s account balance will change. 

Don’t you want to be one of them? 

Deposit N5000 in a new or existing Stanbic IBTC savings account or @easewallet.
Terms and Conditions apply

#Reward4Saving
#ITCANBE
",338.0,2.96,10.0,4.0,0.0,0.0,1.78,6.0,Monday,15,2021-11,0.15340909090909088,Positive
2487,2021-11-08 13:00:00,6863445006695333888,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6863445007425146880,"Life happens, we know. 
But with a Credit Life Policy, you are prepared to face anything that comes. 
Visit www.linktr.ee/StanbicIBTC and click ‘Stanbic IBTC Insurance Products’ to begin.

#ITCANBE
",195.0,3.08,6.0,2.0,0.0,0.0,2.05,4.0,Monday,13,2021-11,0.0,Neutral
2488,2021-11-08 12:49:00,6863442323494211584,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6863442324127539200,"The Stanbic IBTC October PMI report reveals a solid improvement in business conditions in Nigeria's private sector with output, new orders and buying activity rising sharply.
Here are the highlights.

#PMI
#ITCANBE",385.0,7.01,27.0,3.0,0.0,0.0,6.23,24.0,Monday,12,2021-11,0.0028409090909090884,Positive
2489,2021-11-08 12:07:00,6863431671161622528,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6863431671656525824,"The partnership with Flutterwave  gives credence to our evolution to a client segment-led organisation and mandate to collaborate with trusted partners in our ecosystem to meet our clients’ needs.

#ITCANBE",250.0,4.8,12.0,9.0,0.0,0.0,1.2,3.0,Monday,12,2021-11,0.0,Neutral
2490,2021-11-08 09:00:00,6863384608050843648,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6863384608503803904,"A gentle reminder for you on this fine Monday morning: 
Get up and take this week by storm! 
You’ve got this! 💪 

#PowerUpMonday
#ITCANBE
",884.0,3.96,35.0,16.0,1.0,1.0,1.92,17.0,Monday,9,2021-11,0.42552083333333335,Positive
2491,2021-11-07 17:03:00,6863143752723120128,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6863143753146765313,"Stay safe online, protect yourself with these tips.

#ScamAlert
#ITCANBE
",412.0,2.43,10.0,6.0,0.0,0.0,0.97,4.0,Sunday,17,2021-11,0.5,Positive
2492,2021-11-07 10:31:00,6863045102298775552,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6863045102936330240,"What can you do with N100,000?
In three days, some people will be lucky winners! 
To be part of them, simply deposit N5000 in a new or existing Stanbic IBTC savings account or @easewallet.
Terms and Conditions Apply

#Reward4Saving
#ITCANBE
",469.0,1.49,7.0,3.0,0.0,0.0,0.85,4.0,Sunday,10,2021-11,0.18434343434343434,Positive
2493,2021-11-07 07:54:00,6863005727208833024,Post,Video,Blessing Ubah,https://linkedin.com/feed/update/urn:li:ugcPost:6863005727208833024,"Set your children up for greatness in life, open a Stanbic IBTC Education Trust for them today!

Visit www.linktr.ee/StanbicIBTC and click ‘Save towards your children’s education with a Stanbic IBTC Education Trust’ to begin!

#ITCANBE
",409.0,0.98,4.0,3.0,0.0,0.0,0.24,1.0,Sunday,7,2021-11,0.0,Neutral
2494,2021-11-06 14:00:00,6862735338226368512,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6862735338771644416,"Four more days till 60 people become N100,000 richer!

To qualify, deposit N5000 in a new or existing Stanbic IBTC savings account or @easewallet.

Terms and Conditions apply.

#Reward4Saving
#ITCANBE
",437.0,1.37,6.0,3.0,0.0,0.0,0.69,3.0,Saturday,14,2021-11,0.3806818181818182,Positive
2495,2021-11-06 13:00:00,6862720236391567360,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6862720236823560193,"
Mark your calendar! It’s that time again 😉 

#Together4ALimb
#VirtualT4AL2021
#ITCANBE",259.0,0.77,2.0,1.0,0.0,0.0,0.39,1.0,Saturday,13,2021-11,0.0,Neutral
2496,2021-11-06 11:46:00,6862701592618004480,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6862701593029046272,"Autogas is widely referred to as a ""cleaner"" fuel. 
It’s use reduces CO2 emissions by around 10-15%,when compared to other fossil fuels like diesel and petrol.  
Here are some tidbits from our webinar - Working Towards Net Zero Emissions.

Watch the replay here - https://lnkd.in/dS-zU4ER

#WorkingtowardsNetZeroEmissions
#SustainabilitywithStanbicIBTC
#ITCANBE
",451.0,4.43,20.0,8.0,0.0,0.0,2.66,12.0,Saturday,11,2021-11,-0.075,Negative
2497,2021-11-06 11:03:00,6862690990327664640,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6862690990814179328,"At Stanbic IBTC, we believe in the future.
We believe dreams and possibilities can be for anyone regardless of age. It is to this end that we have sponsored some students to the Stanbic IBTC sponsored Art-X Lagos fair.

#ArtXLagos 
#ITCANBE",3164.0,16.12,510.0,42.0,0.0,1.0,14.76,467.0,Saturday,11,2021-11,0.35,Positive
2498,2021-11-06 09:00:00,6862659817941549057,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6862659818365190144,"Take out time to rest this weekend, your body and mind needs it.

#ITCANBE
#selfcare
",1432.0,2.72,39.0,13.0,4.0,1.0,1.47,21.0,Saturday,9,2021-11,0.0,Neutral
2499,2021-11-05 16:25:00,6862409641444311040,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6862409641997955073,"We are pleased to have been the presenting sponsor of the Art-X Lagos panel conversation, Beyond Collecting: Building An Ecosystem. 
The insights provided were invaluable for all existing and emerging collectors passionate about African art and its ecosystem. - Layo Ilori-Olaogun, Head, Customer Experience,  Stanbic IBTC Pension Managers. 

#ArtXLagos 
#ITCANBE ",1051.0,3.43,36.0,17.0,0.0,0.0,1.81,19.0,Friday,16,2021-11,0.15,Positive
2500,2021-11-05 13:41:00,6862368207949332480,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6862368208385527808,"The conversation is ongoing on about art collection, not just for personal enterprise, but for building a generational legacy.
L-R: Hakeem Adedeji, Kavita Chellaram, Prince Yemisi Shyllon, Tokini Peterside (Moderator), Marwan Zakhem 
Join us now on: https://lnkd.in/dKAGykDs 

#ArtXLagos
#ITCANBE",480.0,2.71,13.0,8.0,0.0,0.0,1.04,5.0,Friday,13,2021-11,0.0,Neutral
2501,2021-11-05 13:19:00,6862362834559356928,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6862362835322728448,"We're live at Art-X Lagos at the Stanbic IBTC Pension Managers sponsored talk themed, 'Beyond Collecting: Building an ecosystem. 

You can register to watch the talk live here: https://lnkd.in/dKAGykDs

#ArtXLagos
#ITCANBE",333.0,2.7,9.0,7.0,0.0,0.0,0.6,2.0,Friday,13,2021-11,0.13636363636363635,Positive
2502,2021-11-05 09:00:00,6862297452272214016,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6862297452729405440,"Your health is important! 
Buy your meds from Medplus and present your Stanbic IBTC e-loyalty card to enjoy a 10% discount. 
Visit www.medplusng.com to view available products. 

#ITCANBE
",297.0,1.68,5.0,3.0,0.0,0.0,0.67,2.0,Friday,9,2021-11,0.325,Positive
2503,2021-11-04 16:00:00,6862040795050991617,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6862040795764011008,"Let's have a little “money” fun, shall we?
A) 50,000 naira
B) 0 naira
C) Five million naira

#ITCANBE
#StartWithZero
#Stocks

",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,16,2021-11,0.056249999999999994,Positive
2504,2021-11-04 15:24:00,6862031680413167616,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6862031680916488192,"
The Africa Continental Free Trade Area agreement was signed in 2018 to aid growth, create employment opportunities and facilitate the diversification of African economies. 

Our Head of Transactional Products and Services, Jesuseun Fatoyinbo delivered the keynote address at the Nigeria-South Africa Chamber of Commerce (NSACC) September webinar. 

Here are the highlights.

Click here to watch the replay of the webinar: https://lnkd.in/d6-6pJGd

#NSACC
#AfCFTA
#ITCANBE
",298.0,3.36,10.0,5.0,0.0,1.0,1.34,4.0,Thursday,15,2021-11,0.2,Positive
2505,2021-11-04 15:24:00,6862031675577118720,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6862031676143345664,"Proper financial discipline is ensuring that you know how much you spend and what you spend on. 

Do you know the exact amount of money you spend in a week?

#FinancialTip
#ITCANBE
",368.0,2.17,8.0,4.0,0.0,2.0,0.54,2.0,Thursday,15,2021-11,0.1125,Positive
2506,2021-11-04 14:09:00,6862012800760324096,Post,Photo,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6862012801242677248,"It's no fairytale!

The minimum account opening balance for our stockbroking account still remains zero naira!

Send an email to StartWithZero@stanbicibtc.com to open an account now!


#ITCANBE

#StartWithZero


",550.0,4.55,25.0,12.0,0.0,1.0,2.18,12.0,Thursday,14,2021-11,0.0,Neutral
2507,2021-11-04 12:47:00,6861992330518392832,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6861992330996539392,"

Stanbic IBTC Capital is delighted to have acted as Joint Lead Issuing House to MTN  Nigeria’s N89.9bn 10-year 12.75% Series 2 Bond issuance.

Funso Akere 
Karl Olutokun Toriola  
#MTN
#ITCANBE",5561.0,8.0,445.0,106.0,2.0,1.0,6.04,336.0,Thursday,12,2021-11,0.7,Positive
2508,2021-11-04 12:06:00,6861981883455025154,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6861981883945783296,"
May your days be filled with light, wealth, happiness, and success.
We wish you a Happy Diwali!

#ITCANBE",349.0,2.29,8.0,6.0,0.0,0.0,0.57,2.0,Thursday,12,2021-11,0.5599999999999999,Positive
2509,2021-11-04 11:11:00,6861968068751458304,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6861968069221203968,"Always remember that the best time to plan for a memorable retirement is now!


Thank you for joining us and cheers to a blissful retirement!  🥂


#ITCANBE",522.0,2.68,14.0,9.0,0.0,0.0,0.96,5.0,Thursday,11,2021-11,0.890625,Positive
2510,2021-11-04 10:31:00,6861958064195551233,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6861958064631775232,Join us now via this link - https://lnkd.in/diFiS7xm,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,10,2021-11,0.0,Neutral
2511,2021-11-04 10:29:00,6861957651597672449,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6861957652109389824,Join us now via this link https://lnkd.in/d2mvrzMv,351.0,4.56,16.0,7.0,0.0,1.0,2.28,8.0,Thursday,10,2021-11,0.0,Neutral
2512,2021-11-04 10:08:00,6861952329378222080,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6861952330108047360,"Join us now as we debunk myths about Pension and guide you on the right financial path to retirement.


You can still register by clicking this link -  

 https://lnkd.in/d8qmX4X3


#ITCANBE
",210.0,8.1,17.0,2.0,0.0,1.0,6.67,14.0,Thursday,10,2021-11,0.14285714285714285,Positive
2513,2021-11-04 10:06:00,6861951655592652800,Post,Video, ,https://linkedin.com/feed/update/urn:li:ugcPost:6861951655592652800,"Stanbic IBTC Pensions Mythbusters Session

",961.0,5.41,52.0,21.0,6.0,4.0,2.19,21.0,Thursday,10,2021-11,0.0,Neutral
2514,2021-11-04 09:00:00,6861935115874926593,Post,Video,Blessing Ubah,https://linkedin.com/feed/update/urn:li:ugcPost:6861935115874926593,"Get your notepads ready, because in an hour we will be going live with the Pension MythBusters Series.

If you are yet to register, please visit this link - https://lnkd.in/d8qmX4X3

#ITCANBE
",371.0,1.35,5.0,2.0,0.0,0.0,0.81,3.0,Thursday,9,2021-11,0.16818181818181818,Positive
