,Date,Post ID,Content Type,Sent by,Post,Impressions,Reach,Engagement Rate (per Impression),Engagement Rate (per Reach),Engagements,Likes,Comments,Shares,Click-Through Rate,Other Post Clicks,Post Clicks (All),Post Photo View Clicks,Negative Feedback,Engaged Users,Engaged Fans,Users Talking About This,Unique Reactions,Unique Comments,Unique Shares,Unique Answers,Unique Post Clicks,Unique Post Photo View Clicks,Unique Other Post Clicks,Unique Negative Feedback,Weekday,Time,Positive Reactions,Negative Reactions,year_month,Sentiment,Sentiment_Label
234,2020-04-13 17:00:00,253788558082460_2653240014803957,Photo, ,"The constant news about COVID-19 can generate fear and can put a lot of strain on your mental health. Join Dr Sylvanus Jatto, the medical consultant for Human Capital at Stanbic IBTC Holdings via YouTube Livestream as he talks about managing mental health during this period. To register, click here - https://bit.ly/BlueTalksApr14",1279.0,18684.0,2.74,4.35,812,328.0,28.0,11.0,0.04,212,219.0,96,0.0,401,379,241,228,23.0,11.0,0.0,196,91,112,0.0,Monday,17,554.0,0.0,2020-04,-0.04,Negative
235,2022-06-16 20:47:00,253788558082460_4917697625024840,Photo,Aramide Salami,"We are sorry for the delays you are experiencing in receiving credit into your account. We are aware of the inconvenience this has caused, and we are working swiftly to rectify the issue. Thank you for your understanding.

#ITCANBE",1288.0,18646.0,3.73,6.31,"1,177",153.0,173.0,3.0,0.0,838,838.0,44,1.0,750,632,234,160,86.0,3.0,0.0,634,41,615,1.0,Thursday,20,158.0,5.0,2022-06,-0.125,Negative
236,2020-04-17 09:27:00,253788558082460_2661271714000787,Photo, ,"Join us on Instagram Live with Dr Sylvanus Jatto as he talks about managing mental health during this period by 12pm on Friday, 17 April 2020. Don’t forget to send in your comments and questions 😊",1313.0,18619.0,2.67,2.02,376,192.0,23.0,5.0,0.0,155,155.0,76,1.0,139,131,16,1,12.0,5.0,0.0,133,72,68,1.0,Friday,9,193.0,0.0,2020-04,0.018181818181818174,Positive
237,2023-04-07 09:18:00,253788558082460_5774057516055509,Photo, ,"May the restored faith of this #GoodFriday stay with you and your loved ones. ​
#TGIF ​
#ITCANBE​",1044.0,18589.0,3.64,4.2,780,297.0,65.0,8.0,0.0,389,389.0,148,0.0,535,473,337,307,54.0,5.0,0.0,281,148,214,0.0,Friday,9,318.0,0.0,2023-04,0.7,Positive
238,2019-07-06 19:22:00,253788558082460_2107351472726150,Photo, ,#HappenToLife with us just got cooler. Call 01 271 6000 or send an email to pensionsolution@stanbicibtc.com to get started.,1100.0,18573.0,2.45,1.73,322,127.0,14.0,22.0,0.0,156,156.0,62,0.0,272,238,149,129,7.0,18.0,0.0,143,62,91,0.0,Saturday,19,130.0,0.0,2019-07,0.0,Neutral
239,2020-03-22 21:25:00,253788558082460_2607676126027013,Photo, ,"Meet our day 4 winners!

Please send your contact details (name, phone number and email address) via DM to claim your prize. T&Cs apply.

How to win:
- Follow @StanbicIBTC on Facebook, Twitter & Instagram

- Like comment and share our posts daily 

- Look out for your name in the daily winners announcement!

#StanbicIBTCGeng #909FanGeng #investmentClubGeng #SavingsSureGeng #BookWormGeng #EasterLoveGeng",936.0,18556.0,1.71,7.4,"1,374",514.0,171.0,78.0,0.0,602,602.0,167,1.0,846,738,529,506,111.0,74.0,0.0,476,157,365,1.0,Sunday,21,523.0,0.0,2020-03,0.26666666666666666,Positive
240,2023-02-11 10:47:00,253788558082460_5604955756299020,Photo,Damilare Oyekanmi,"*909#, that's your sure plug code to pay bills, buy airtime, data and do so much more! 😎😎
#ITCANBE",963.0,18553.0,3.43,6.53,"1,212",188.0,170.0,5.0,0.0,837,837.0,38,0.0,759,651,276,197,91.0,5.0,0.0,588,38,565,0.0,Saturday,10,195.0,5.0,2023-02,0.5625,Positive
241,2020-03-18 21:00:00,253788558082460_2599145210213438,Photo, ,"Secure your future with a risk-free investment, invest in the FGN Bonds. Call 01 422 0004 or email stockbroking@stanbicibtc.com for more details.",1628.0,18545.0,2.27,6.17,"1,145",530.0,121.0,15.0,0.0,473,473.0,135,2.0,907,857,580,536,63.0,14.0,0.0,412,132,306,2.0,Wednesday,21,536.0,0.0,2020-03,0.325,Positive
242,2020-03-13 10:00:00,253788558082460_2587470671380892,Photo, ,#FlashBackFriday to when we sensitized the Tarkwa Bay community on staying healthy and preventing malaria. #Health,1411.0,18465.0,1.28,5.7,"1,052",701.0,5.0,10.0,0.0,334,334.0,260,0.0,996,901,706,700,5.0,6.0,0.0,300,255,64,0.0,Friday,10,702.0,1.0,2020-03,0.5,Positive
243,2019-04-01 11:26:00,253788558082460_1953763131418319,Photo, ,"For everything you’ve been through, there’s a blessing for you!
May this new month and quarter of the year be a favorable one for you and yours.",9412.0,18465.0,5.0,4.4,812,358.0,68.0,29.0,0.0,351,351.0,192,1.0,635,567,398,362,49.0,28.0,0.0,320,193,144,1.0,Monday,11,364.0,0.0,2019-04,0.13636363636363635,Positive
244,2019-08-04 17:00:00,253788558082460_2155708554557108,Photo, ,One of the signs of our humanity is the care we show to others. We will #Neverstop #movingforward. #Together4ALimb.,1500.0,18461.0,1.67,2.75,507,211.0,19.0,29.0,0.0,242,242.0,141,0.0,425,342,238,216,12.0,27.0,0.0,209,143,90,0.0,Sunday,17,217.0,0.0,2019-08,0.0,Neutral
245,2020-07-28 09:20:00,253788558082460_2911085775686045,Photo, ,Let’s spare you the stress of Lagos traffic. Download the Super App to enjoy quick and easy online transactions #LikeAHero #ItCanBe #APPyness,1566.0,18448.0,1.34,2.48,457,118.0,52.0,5.0,0.0,281,281.0,75,2.0,308,279,149,119,30.0,5.0,0.0,187,74,126,2.0,Tuesday,9,119.0,0.0,2020-07,0.375,Positive
246,2019-04-09 21:00:00,253788558082460_1965710696890229,Photo, ,Text HELP to 30388 to get your pension account balance.,1143.0,18421.0,2.54,2.17,399,111.0,12.0,22.0,0.0,249,249.0,102,3.0,298,271,130,112,10.0,20.0,0.0,191,89,133,2.0,Tuesday,21,116.0,0.0,2019-04,0.0,Neutral
247,2019-09-11 11:52:00,253788558082460_2221565691304727,Photo,Aramide Salami,"Buy airtime with *909# at 9:09am/pm and get 9.09% bonus airtime!
Offer valid for 30 minutes from 9:09 - 9:39 am and pm from 10 -30 September 2019.",877.0,18369.0,2.39,3.26,599,153.0,60.0,32.0,0.0,349,349.0,112,1.0,457,407,204,158,29.0,30.0,0.0,294,113,212,1.0,Wednesday,11,158.0,0.0,2019-09,0.0,Neutral
248,2020-03-10 10:31:00,253788558082460_2581537798640846,Photo, ,"Let’s know if you’re a true Nigerian.
Answer this to prove it! #Trivia",1621.0,18364.0,3.76,10.24,"1,880",1016.0,328.0,6.0,0.0,523,523.0,142,0.0,"1,632","1,522","1,232","1,014",269.0,6.0,0.0,471,142,346,0.0,Tuesday,10,1023.0,0.0,2020-03,0.4375,Positive
249,2019-03-27 12:12:00,253788558082460_1946738658787433,Text, ,"Hi people, do you have any dollars you're not using? 
a. No, you wan dash me?
b. Yes, why?

#WealthWednesday",1216.0,18325.0,1.97,4.27,783,147.0,82.0,9.0,0.0,543,543.0,,0.0,607,572,215,146,77.0,7.0,0.0,480,,480,0.0,Wednesday,12,149.0,0.0,2019-03,-0.2,Negative
250,2021-04-29 12:40:00,253788558082460_3664331580361457,Photo, ,"✋ 🖐️ If you used this and know what it’s called.

#ThrowbackThursday
#TBT",0.0,18304.0,0.0,6.77,"1,240",188.0,87.0,4.0,0.0,951,951.0,74,4.0,920,810,270,198,83.0,4.0,0.0,792,74,757,4.0,Thursday,12,197.0,1.0,2021-04,0.0,Neutral
251,2019-10-07 17:00:00,253788558082460_2269413503186612,Photo, ,Your smile is the reason why we do all we can to move you forward. We celebrate YOU our customer now and always. Happy #CustomerServiceWeek,1835.0,18272.0,10.19,2.32,423,169.0,31.0,38.0,0.0,178,178.0,66,2.0,329,271,201,172,21.0,30.0,0.0,155,67,104,2.0,Monday,17,176.0,0.0,2019-10,0.55,Positive
252,2020-03-29 22:52:00,253788558082460_2622650464529579,Photo, ,"Congratulations to our day 11 winners!

Please send your contact details (name, phone number and email address) via DM to claim your prize. T&Cs apply.

Have you washed your hands? Join the Clean Hands Geng and win a N10,000 Voucher! To win, simply do the following:

1) Do a video of yourself washing your hands for 20 seconds with the Stanbic IBTC Geng Tune. 

2) Post on your page using the following hashtags:
#CleanHandsGeng  #StanbicIBTCGeng #909FanGeng #InvestmentClubGeng #SavingsSureGeng #BookwormGeng #EasterLoveGeng #StaySafeGeng",1067.0,18252.0,1.41,5.34,974,365.0,77.0,28.0,0.0,497,497.0,148,0.0,710,613,378,363,58.0,26.0,0.0,409,143,309,0.0,Sunday,22,372.0,0.0,2020-03,0.36111111111111116,Positive
253,2019-12-23 17:00:00,253788558082460_2427281450733149,Text, ,"We consider it an honor that you have chosen Stanbic IBTC. As the year winds down, we take this opportunity to thank you for an incredibly profitable relationship and the opportunity to serve you. See you next year!",1114.0,18244.0,3.41,3.58,654,201.0,91.0,9.0,0.0,339,339.0,,2.0,454,424,243,208,48.0,9.0,0.0,290,,290,2.0,Monday,17,215.0,0.0,2019-12,0.24814814814814815,Positive
254,2020-05-04 10:19:00,253788558082460_2700677106726914,Photo, ,"Join the Blue Talks webinar with Olu Delano (Head Client Coverage, Stanbic IBTC), Nnenna Okoro ( Head, Consumer Sector) and Folake Ademiluyi (Head Power & Infrastructure) as they discuss the impact of COVID-19 pandemic on corporate institutions. To watch, click here - https://youtu.be/1vyB5igYPyg
#BlueTalks",1783.0,18242.0,1.96,2.47,450,181.0,34.0,4.0,0.06,217,229.0,92,1.0,212,201,26,3,19.0,4.0,0.0,199,89,117,1.0,Monday,10,183.0,0.0,2020-05,0.0,Neutral
255,2020-04-15 15:33:00,253788558082460_2657381131056512,Photo, ,How have your little ones been faring this period? Here are some tips on how to help them cope. #StaySafe #StayHome,1589.0,18240.0,1.51,3.08,562,232.0,18.0,18.0,0.0,291,291.0,145,0.0,449,404,252,235,17.0,13.0,0.0,234,134,113,0.0,Wednesday,15,235.0,0.0,2020-04,-0.1875,Negative
256,2020-05-15 17:00:00,253788558082460_2725996834194941,Photo, ,"With COVID-19 making headlines around the world, it’s normal to feel uncertain about many aspects of life right now, including your finances. However, this could give you the opportunity to manage your finances better. Here are a few tips for you! #FinanceTip",1340.0,18223.0,2.16,2.34,427,196.0,22.0,11.0,0.0,194,194.0,89,0.0,367,354,213,200,11.0,10.0,0.0,168,88,97,0.0,Friday,17,200.0,0.0,2020-05,0.23714285714285716,Positive
257,2019-08-26 21:00:00,253788558082460_2194364214024875,Photo, ,"When it comes to building your wealth, having specific goals can help you make the right choices. #PersonalFinanceTip",1105.0,18191.0,2.26,2.53,461,127.0,11.0,34.0,0.0,284,284.0,176,0.0,383,333,154,129,9.0,31.0,0.0,252,176,107,0.0,Monday,21,132.0,0.0,2019-08,0.14285714285714285,Positive
258,2021-11-08 17:00:00,253788558082460_4235374676590475,Photo, ,"Instead of  leaving spare cash idle, why not invest it in low to medium risk stocks and get great returns on your money? We can help you get started. 
Send an email to StartWithZero@stanbicibtc.com to begin!
#ITCANBE
#StartWithZero
#Stocks",2081.0,18174.0,2.16,4.31,783,108.0,131.0,4.0,0.0,538,538.0,23,4.0,457,424,149,109,52.0,3.0,0.0,352,23,338,4.0,Monday,17,110.0,0.0,2021-11,0.5,Positive
259,2019-07-17 16:14:00,253788558082460_2125413867586577,Photo, ,"The NIN has become the most valuable means of identification and we urge you to register today. 

Click HERE ( https://www.nimc.gov.ng/preenrolment-online/ ) for information on how to obtain your NIN. #WealthWednesday",1720.0,18169.0,2.21,3.1,564,76.0,13.0,34.0,0.45,338,440.0,153,0.0,438,366,93,72,8.0,24.0,0.0,369,151,148,0.0,Wednesday,16,77.0,0.0,2019-07,0.5,Positive
260,2020-10-21 16:07:00,253788558082460_3158458090948811,Photo,Aramide Salami,Please stay safe.,2951.0,18145.0,3.42,5.19,941,201.0,169.0,7.0,0.0,563,563.0,160,2.0,585,480,269,202,70.0,7.0,0.0,387,146,268,2.0,Wednesday,16,201.0,1.0,2020-10,0.5,Positive
261,2021-11-25 13:00:00,253788558082460_4288798884581387,Photo, ,"Who is securing the bag?
A, B or C?
#ITCANBE",2147.0,18140.0,1.68,5.23,949,85.0,192.0,1.0,0.0,665,665.0,39,0.0,630,589,244,91,183.0,1.0,0.0,559,39,542,0.0,Thursday,13,91.0,0.0,2021-11,0.0,Neutral
262,2019-07-06 19:22:00,253788558082460_2107352639392700,Photo, ,#HappenToLife with us just got cooler. Call 01 271 6000 or send an email to pensionsolution@stanbicibtc.com to get started.,1307.0,18122.0,2.91,1.63,295,117.0,12.0,16.0,0.0,148,148.0,59,0.0,252,232,135,119,6.0,14.0,0.0,134,59,86,0.0,Saturday,19,119.0,0.0,2019-07,0.0,Neutral
263,2021-09-28 14:00:00,253788558082460_4109740699153874,Photo, ,"Are you about to furnish your home and want the best at a discount?
Use your Stanbic IBTC card at any Lifemate store and get 5% discount!
Promo valid till 03 October, 2021",2052.0,18113.0,2.34,0.92,167,52.0,5.0,3.0,0.0,105,105.0,18,0.0,121,59,59,54,4.0,3.0,0.0,63,17,60,0.0,Tuesday,14,54.0,0.0,2021-09,1.0,Positive
264,2019-05-27 08:30:00,253788558082460_2038225776305387,Photo, ,#SET them up to be anything they want to be. #HappyChildrensDay,50.0,18080.0,8.0,3.13,566,254.0,19.0,39.0,0.0,250,250.0,124,2.0,455,353,270,241,11.0,38.0,0.0,215,124,111,2.0,Monday,8,258.0,0.0,2019-05,0.0,Neutral
265,2022-02-08 14:11:00,253788558082460_4563436070450999,Photo,Damilare Oyekanmi,"New branch alert! 😎
We are delighted to announce the opening of our Lagos Free Zone branch.
We are keeping our promise to support Nigerian dreams and drive Nigeria’s growth. ""Come in"" Ibeju Lekki, we are here for you! 😊

#ITCANBE",17.0,18052.0,11.76,4.18,755,168.0,32.0,8.0,0.0,540,540.0,148,3.0,555,455,185,169,21.0,6.0,0.0,415,147,301,3.0,Tuesday,14,175.0,0.0,2022-02,0.4568181818181818,Positive
266,2020-05-18 10:00:00,253788558082460_2734153266712631,Photo,Aramide Salami,Don’t give up on yourself. #PowerUpMonday #MondayMotivation,1319.0,17935.0,3.03,2.42,434,162.0,26.0,8.0,0.0,236,236.0,127,1.0,365,337,176,164,9.0,8.0,0.0,205,127,92,1.0,Monday,10,164.0,0.0,2020-05,0.0,Neutral
267,2020-05-25 13:00:00,253788558082460_2750008048460486,Photo, ,"Life as you know it shouldn’t stop just because you retire. With us as your pension managers, you can #HappenToLife even when you retire.
Call 01 271 6000 or email pensionsolution@stanbicibtc.com now to get started.",2305.0,17929.0,4.82,2.23,399,154.0,50.0,14.0,0.0,180,180.0,67,1.0,312,279,185,155,22.0,13.0,0.0,145,66,87,1.0,Monday,13,155.0,0.0,2020-05,0.0,Neutral
268,2020-03-26 14:32:00,253788558082460_2615051515289474,Text, ,COVID-19 update: Available Stanbic IBTC Bank Branches,966.0,17869.0,1.86,6.44,"1,151",372.0,58.0,27.0,0.0,683,683.0,,0.0,947,906,400,378,43.0,11.0,0.0,601,,601,0.0,Thursday,14,383.0,0.0,2020-03,0.4,Positive
269,2019-09-18 17:00:00,253788558082460_2234189193375710,Photo, ,Buy airtime with *909# at 9:09 am/pm and get 9.09% bonus airtime! It’s that easy!,1182.0,17867.0,21.91,2.03,363,101.0,27.0,21.0,0.0,210,210.0,68,0.0,284,243,128,105,16.0,20.0,0.0,176,68,127,0.0,Wednesday,17,102.0,3.0,2019-09,0.5416666666666667,Positive
270,2017-12-20 10:30:00,253788558082460_1369721543155817,Photo, ,Christmas🎄 is just 4 days away. Are you ready? 🎅💃,1074.0,17858.0,2.23,5.05,902,354.0,62.0,48.0,0.0,426,426.0,201,1.0,661,557,420,363,57.0,47.0,0.0,333,184,186,1.0,Wednesday,10,366.0,0.0,2017-12,0.2,Positive
271,2019-07-07 16:44:00,253788558082460_2108836219244342,Photo, ,"#PersonalFinanceTip: 
Make investment a priority.
You can set up a direct debit from your account at the end of the month to invest in our mutual funds.",1514.0,17796.0,1.72,2.08,370,97.0,19.0,19.0,0.0,234,234.0,76,0.0,283,258,120,98,13.0,18.0,0.0,193,76,140,0.0,Sunday,16,98.0,0.0,2019-07,0.1,Positive
272,2020-03-27 21:21:00,253788558082460_2618317268296232,Photo, ,"Congratulations to our day 9 winners!

Please send your contact details (name, phone number and email address) via DM to claim your prize. T&Cs apply.

Win the next N10,000 voucher in the Clean Hands Challenge. To win, simply do the following
1) Do a video of yourself washing your hands for 20 seconds with the Stanbic IBTC Geng Tune.

2) Post on your page using the following hashtags:
#CleanHandsGeng #StanbicIBTCGeng #909FanGeng #InvestmentClubGeng #SavingsSureGeng #BookwormGeng #EasterLoveGeng",1761.0,17781.0,2.16,5.67,"1,008",438.0,94.0,21.0,0.0,448,448.0,126,0.0,770,733,484,445,81.0,20.0,0.0,384,125,287,0.0,Friday,21,445.0,0.0,2020-03,0.28095238095238095,Positive
273,2022-07-18 20:13:00,253788558082460_5006916902769578,Photo,Damilare Oyekanmi,"#SoarForGold Super Falcons, in the Women's Africa Cup of Nations. 💪🏾

#WAFCON
#ITCANBE",1020.0,17770.0,8.33,1.61,286,82.0,7.0,2.0,0.0,194,194.0,15,1.0,238,118,89,83,7.0,2.0,0.0,163,15,158,1.0,Monday,20,83.0,0.0,2022-07,0.3333333333333333,Positive
274,2019-08-12 21:00:00,253788558082460_2169963419798288,Photo, ,"If you’ve ever wondered how to make sense of the stock markets, we can help with that. Call us now on 01 422 0004 or send an email to stockbroking@stanbicibtc.com  to get started.",0.0,17766.0,0.0,1.73,307,107.0,19.0,21.0,0.0,160,160.0,62,0.0,247,213,125,107,11.0,17.0,0.0,132,61,87,0.0,Monday,21,107.0,0.0,2019-08,0.0,Neutral
275,2019-01-14 21:01:00,253788558082460_1847321312062502,Photo, ,"Bad things will not be your portion. But, you should get the #BestInsuranceDeals just in case…. Call 01 277 0394 now for more details.",859.0,17735.0,0.81,1.65,292,89.0,18.0,11.0,0.0,173,173.0,85,0.0,215,194,104,89,7.0,11.0,0.0,126,70,66,0.0,Monday,21,90.0,0.0,2019-01,-0.09999999999999992,Negative
276,2019-07-29 10:00:00,253788558082460_2145100035617960,Photo, ,"#NaijaMotivation
It doesn't matter what you are facing now, what matters is what tomorrow will bring. No condition is permanent.",987.0,17716.0,2.63,3.8,673,177.0,202.0,35.0,0.0,252,252.0,115,0.0,386,313,194,171,15.0,33.0,0.0,218,114,124,0.0,Monday,10,184.0,0.0,2019-07,0.0,Neutral
277,2020-04-21 11:08:00,253788558082460_2669964143131544,Photo, ,"There has been an increase in the cases of fraud and cybercrime against individuals and businesses with the advent of COVID-19. Join Abumere Igboa, Chief Information Security Officer at Stanbic IBTC Holdings PLC via YouTube Livestream as he discusses the fundamentals of staying cyber secure during this period. To watch, click here - https://www.youtube.com/watch?v=gFM9bRoa6VM",1244.0,17714.0,2.09,2.27,402,190.0,29.0,2.0,0.04,170,178.0,71,2.0,168,164,13,2,9.0,2.0,0.0,163,69,95,2.0,Tuesday,11,192.0,1.0,2020-04,0.4,Positive
278,2019-09-05 11:20:00,253788558082460_2210972999030663,Photo, ,"#ThrowbackThursday: 
🙌 If having this multicoloured pen made you feel like a super hero.",1215.0,17690.0,2.06,4.05,716,222.0,18.0,29.0,0.0,433,433.0,134,3.0,559,493,251,233,17.0,27.0,0.0,356,136,272,3.0,Thursday,11,234.0,2.0,2019-09,0.3333333333333333,Positive
279,2021-08-17 10:00:00,253788558082460_3979873428807269,Photo, ,"Bolu wants to be a renowned guitarist when he grows up.
His parents have started putting the right things in place by having an education trust for his music school.
Visit www.linktr.ee/StanbicIBTC and click ‘Save towards your children’s education with a Stanbic IBTC Education Trust’  to support your children’s dream today.",1291.0,17681.0,3.8,0.44,77,27.0,3.0,1.0,0.01,44,45.0,5,0.0,62,30,30,28,3.0,1.0,0.0,35,5,34,0.0,Tuesday,10,28.0,0.0,2021-08,0.24285714285714285,Positive
280,2019-03-14 21:00:00,253788558082460_1929407100520589,Photo, ,"Use your cards; it’s safer, easy to carry, and for smooth transaction.",1311.0,17626.0,2.9,2.66,468,152.0,34.0,20.0,0.0,260,260.0,124,2.0,334,302,174,147,17.0,17.0,0.0,193,96,118,2.0,Thursday,21,154.0,0.0,2019-03,0.4166666666666667,Positive
281,2023-02-14 10:43:00,253788558082460_5614301762031086,Photo, ,,1132.0,17610.0,2.21,4.86,855,375.0,98.0,7.0,0.0,364,364.0,10,1.0,672,383,403,386,69.0,0.0,0.0,308,10,300,1.0,Tuesday,10,386.0,0.0,2023-02,0.0,Neutral
282,2019-07-08 10:46:00,253788558082460_2110007495793881,Photo, ,"#NaijaMotivation
You should face what is paramount to you before any other thing else.",817.0,17539.0,1.59,2.62,460,177.0,8.0,31.0,0.0,240,240.0,130,4.0,402,323,205,180,5.0,30.0,0.0,213,127,103,4.0,Monday,10,181.0,0.0,2019-07,-0.125,Negative
283,2020-04-10 13:00:00,253788558082460_2646288902165735,Photo, ,Always make sure you drink enough water to stay hydrated as you #StayHome during this period. #StaySafe,611.0,17530.0,2.78,6.84,"1,199",464.0,35.0,14.0,0.0,213,213.0,85,2.0,609,595,478,464,26.0,13.0,0.0,175,82,111,2.0,Friday,13,936.0,1.0,2020-04,0.25,Positive
284,2019-03-09 21:00:00,253788558082460_1923463291114970,Photo, ,You are closer to your dream home with the right investment plan. Call 01 280 1266 or email assetmanagement@stanbicibtc.com to get started.,1339.0,17483.0,2.54,2.84,497,160.0,44.0,15.0,0.0,274,274.0,103,1.0,371,330,198,164,31.0,15.0,0.0,205,89,146,1.0,Saturday,21,164.0,0.0,2019-03,0.2857142857142857,Positive
